n, c, k, t_tot, dt_prim, dt_sec, mean_t_sec, dev_t_sec, m_tot, dm_prim, dm_sec, mean_m_sec, dev_m_sec
2500075, 1.875000, 7.416667, 22702100, 5906755.000000, 16795345.000000, 6.717936, 26.042231, 178966776.000000, 140004200.000000, 38962576.000000, 15.584563, 25.110557
2500075, 2.000000, 7.416667, 23498595, 6043343.000000, 17455252.000000, 6.981891, 44.587660, 179984224.000000, 140004200.000000, 39980024.000000, 15.991530, 26.511936
2500075, 1.625000, 7.416667, 22957264, 5925732.000000, 17031532.000000, 6.812408, 16.898537, 175046864.000000, 140004200.000000, 35042664.000000, 14.016645, 21.863493
2500075, 1.750000, 7.416667, 23718503, 6124553.000000, 17593950.000000, 7.037369, 33.156101, 176104272.000000, 140004200.000000, 36100072.000000, 14.439596, 23.309239
2500075, 1.500000, 7.416667, 22859828, 6145308.000000, 16714520.000000, 6.685607, 42.623318, 172177520.000000, 140004200.000000, 32173320.000000, 12.868942, 20.014319
2500075, 1.250000, 7.416667, 23442379, 6075039.000000, 17367340.000000, 6.946728, 43.497849, 168233360.000000, 140004200.000000, 28229160.000000, 11.291325, 16.757276
2500075, 1.125000, 7.416667, 24155511, 6145273.000000, 18010238.000000, 7.203879, 38.975480, 167193532.000000, 140004200.000000, 27189332.000000, 10.875407, 15.345409
2500075, 1.000000, 7.416667, 24568902, 6072678.000000, 18496224.000000, 7.398268, 34.860809, 159997564.000000, 140004200.000000, 19993364.000000, 7.997106, 13.261070
10000000, 2.250000, 2.166667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.125000, 7.125000, 23212340, 6218792.000000, 16993548.000000, 6.797215, 28.013069, 207183104.000000, 140004200.000000, 67178904.000000, 26.870755, 41.830888
2500075, 3.375000, 7.125000, 24434906, 6293198.000000, 18141708.000000, 7.256466, 39.503265, 211070008.000000, 140004200.000000, 71065808.000000, 28.425470, 45.037605
2500075, 3.250000, 7.125000, 24344920, 6430792.000000, 17914128.000000, 7.165436, 41.670934, 208206268.000000, 140004200.000000, 68202068.000000, 27.280009, 43.213226
2500075, 3.000000, 7.125000, 24295514, 6302912.000000, 17992602.000000, 7.196825, 38.079971, 199990484.000000, 140004200.000000, 59986284.000000, 23.993794, 39.814913
2500075, 2.875000, 7.125000, 24598517, 6251509.000000, 18347008.000000, 7.338583, 35.908113, 198965164.000000, 140004200.000000, 58960964.000000, 23.583678, 38.375951
10000000, 3.125000, 6.541667, 99084988, 26815503.000000, 72269485.000000, 7.226948, 44.777910, 828533772.000000, 560000000.000000, 268533772.000000, 26.853377, 41.719379
2500075, 2.750000, 7.125000, 24358898, 6241569.000000, 18117329.000000, 7.246714, 39.382287, 196104508.000000, 140004200.000000, 56100308.000000, 22.439450, 36.560630
2500075, 2.625000, 7.125000, 23054431, 6128230.000000, 16926201.000000, 6.770277, 31.643249, 195040972.000000, 140004200.000000, 55036772.000000, 22.014048, 35.078925
2500075, 2.375000, 7.125000, 23251426, 6041556.000000, 17209870.000000, 6.883741, 24.870818, 191121012.000000, 140004200.000000, 51116812.000000, 20.446111, 31.835819
2500075, 4.000000, 6.833333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.875000, 6.833333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.250000, 7.125000, 23532616, 6182544.000000, 17350072.000000, 6.939821, 44.517572, 188210372.000000, 140004200.000000, 48206172.000000, 19.281890, 29.959643
2500075, 3.750000, 6.833333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.500000, 6.833333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.125000, 7.125000, 24156239, 6216200.000000, 17940039.000000, 7.175800, 35.339170, 187174908.000000, 140004200.000000, 47170708.000000, 18.867717, 28.551307
2500075, 2.000000, 7.125000, 22956129, 6197998.000000, 16758131.000000, 6.703051, 39.150400, 179995456.000000, 140004200.000000, 39991256.000000, 15.996023, 26.502121
2500075, 1.875000, 7.125000, 22925785, 6004809.000000, 16920976.000000, 6.768187, 33.187129, 178952292.000000, 140004200.000000, 38948092.000000, 15.578769, 25.100083
10000000, 1.375000, 1.875000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.750000, 7.125000, 23615419, 6056665.000000, 17558754.000000, 7.023291, 33.758165, 176039936.000000, 140004200.000000, 36035736.000000, 14.413862, 23.192876
2500075, 1.625000, 7.125000, 23722558, 6117186.000000, 17605372.000000, 7.041938, 32.872692, 175025040.000000, 140004200.000000, 35020840.000000, 14.007916, 21.790659
2500075, 1.375000, 7.125000, 23388273, 5972175.000000, 17416098.000000, 6.966230, 28.370278, 171101784.000000, 140004200.000000, 31097584.000000, 12.438660, 18.568165
10000000, 3.000000, 6.541667, 97223734, 26872612.000000, 70351122.000000, 7.035112, 47.381018, 799707992.000000, 560000000.000000, 239707992.000000, 23.970799, 39.681137
2500075, 1.250000, 7.125000, 24282316, 6156418.000000, 18125898.000000, 7.250142, 36.204183, 168245748.000000, 140004200.000000, 28241548.000000, 11.296280, 16.778367
2500075, 1.125000, 7.125000, 24366596, 6211696.000000, 18154900.000000, 7.261742, 40.428545, 167205616.000000, 140004200.000000, 27201416.000000, 10.880240, 15.377307
2500075, 1.000000, 7.125000, 24147903, 5927092.000000, 18220811.000000, 7.288106, 31.522256, 160009876.000000, 140004200.000000, 20005676.000000, 8.002030, 13.274373
2500075, 3.375000, 6.833333, 24332567, 6360968.000000, 17971599.000000, 7.188424, 33.572227, 211109012.000000, 140004200.000000, 71104812.000000, 28.441072, 45.059902
2500075, 3.125000, 6.833333, 23413363, 6150460.000000, 17262903.000000, 6.904954, 35.343236, 207246188.000000, 140004200.000000, 67241988.000000, 26.895988, 41.930218
2500075, 3.250000, 6.833333, 23847262, 6202913.000000, 17644349.000000, 7.057528, 29.636385, 208247412.000000, 140004200.000000, 68243212.000000, 27.296466, 43.201016
2500075, 3.000000, 6.833333, 24173633, 6244220.000000, 17929413.000000, 7.171550, 37.876950, 199993772.000000, 140004200.000000, 59989572.000000, 23.995109, 39.797953
2500075, 2.875000, 6.833333, 24319872, 6281123.000000, 18038749.000000, 7.215283, 37.215147, 198976936.000000, 140004200.000000, 58972736.000000, 23.588387, 38.403547
2500075, 2.750000, 6.833333, 22625298, 6242084.000000, 16383214.000000, 6.553089, 33.356124, 196097744.000000, 140004200.000000, 56093544.000000, 22.436744, 36.542123
10000000, 1.625000, 6.541667, 96556620, 25616324.000000, 70940296.000000, 7.094030, 31.371610, 700056648.000000, 560000000.000000, 140056648.000000, 14.005665, 21.817408
2500075, 2.500000, 6.833333, 23491481, 6213861.000000, 17277620.000000, 6.910841, 28.518735, 192120612.000000, 140004200.000000, 52116412.000000, 20.845939, 33.161361
2500075, 2.375000, 6.833333, 24691542, 6393185.000000, 18298357.000000, 7.319123, 36.106271, 191118796.000000, 140004200.000000, 51114596.000000, 20.445225, 31.865623
2500075, 4.000000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.625000, 1.291667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.875000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.625000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.500000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.375000, 6.541667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.250000, 6.833333, 23473407, 6001063.000000, 17472344.000000, 6.988728, 35.794964, 188212532.000000, 140004200.000000, 48208332.000000, 19.282754, 29.965840
2500075, 2.000000, 6.833333, 23722564, 6193662.000000, 17528902.000000, 7.011350, 54.933044, 180009120.000000, 140004200.000000, 40004920.000000, 16.001488, 26.539135
2500075, 2.125000, 6.833333, 23780169, 6321392.000000, 17458777.000000, 6.983301, 48.281743, 187195032.000000, 140004200.000000, 47190832.000000, 18.875767, 28.608282
2500075, 1.875000, 6.833333, 24404517, 6260310.000000, 18144207.000000, 7.257465, 40.324234, 178951476.000000, 140004200.000000, 38947276.000000, 15.578443, 25.119559
2500075, 1.750000, 6.833333, 21419383, 5790794.000000, 15628589.000000, 6.251248, 39.919529, 176092780.000000, 140004200.000000, 36088580.000000, 14.434999, 23.301339
2500075, 1.500000, 6.833333, 21757199, 5828306.000000, 15928893.000000, 6.371366, 37.366751, 172168784.000000, 140004200.000000, 32164584.000000, 12.865448, 20.019339
2500075, 1.375000, 6.833333, 23180593, 6029173.000000, 17151420.000000, 6.860362, 31.293338, 171141564.000000, 140004200.000000, 31137364.000000, 12.454572, 18.618218
10000000, 2.750000, 1.000000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.250000, 6.833333, 22936279, 5951392.000000, 16984887.000000, 6.793751, 35.281436, 168234772.000000, 140004200.000000, 28230572.000000, 11.291890, 16.755440
2500075, 1.125000, 6.833333, 24411606, 6303715.000000, 18107891.000000, 7.242939, 40.787114, 167197340.000000, 140004200.000000, 27193140.000000, 10.876930, 15.353508
2500075, 1.000000, 6.833333, 23812994, 6047754.000000, 17765240.000000, 7.105883, 32.496412, 159981980.000000, 140004200.000000, 19977780.000000, 7.990872, 13.231653
10000000, 2.000000, 6.541667, 96746342, 25729474.000000, 71016868.000000, 7.101687, 37.763613, 799813232.000000, 560000000.000000, 239813232.000000, 23.981323, 49.216142
2500075, 3.250000, 6.541667, 23844560, 6104255.000000, 17740305.000000, 7.095909, 33.232525, 208239820.000000, 140004200.000000, 68235620.000000, 27.293429, 43.249402
2500075, 3.125000, 6.541667, 23159919, 6363921.000000, 16795998.000000, 6.718198, 42.699341, 207187496.000000, 140004200.000000, 67183296.000000, 26.872512, 41.787694
2500075, 3.000000, 6.541667, 24167731, 6146814.000000, 18020917.000000, 7.208151, 36.580826, 200015900.000000, 140004200.000000, 60011700.000000, 24.003960, 39.852657
2500075, 2.875000, 6.541667, 24522636, 6165973.000000, 18356663.000000, 7.342445, 37.594628, 198951712.000000, 140004200.000000, 58947512.000000, 23.578297, 38.352609
2500075, 2.625000, 6.541667, 23286743, 6149844.000000, 17136899.000000, 6.854554, 58.261251, 195014428.000000, 140004200.000000, 55010228.000000, 22.003431, 35.042774
2500075, 2.375000, 6.541667, 23045104, 6064601.000000, 16980503.000000, 6.791997, 71.100074, 191111336.000000, 140004200.000000, 51107136.000000, 20.442241, 31.822125
2500075, 2.500000, 6.541667, 24433518, 6163679.000000, 18269839.000000, 7.307716, 39.044299, 192151948.000000, 140004200.000000, 52147748.000000, 20.858473, 33.180728
2500075, 4.000000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.250000, 6.541667, 24152701, 6253349.000000, 17899352.000000, 7.159526, 33.586608, 188225012.000000, 140004200.000000, 48220812.000000, 19.287746, 29.927309
2500075, 3.750000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.125000, 6.541667, 24173056, 6282443.000000, 17890613.000000, 7.156031, 44.354754, 187186140.000000, 140004200.000000, 47181940.000000, 18.872210, 28.566957
2500075, 2.000000, 6.541667, 23806500, 5992915.000000, 17813585.000000, 7.125220, 18.628850, 180010512.000000, 140004200.000000, 40006312.000000, 16.002045, 26.535312
2500075, 3.625000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.500000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.375000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.250000, 6.250000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.875000, 6.541667, 23724056, 6206643.000000, 17517413.000000, 7.006755, 29.960173, 178957444.000000, 140004200.000000, 38953244.000000, 15.580830, 25.124444
2500075, 1.625000, 6.541667, 24011238, 6141216.000000, 17870022.000000, 7.147794, 37.459277, 175029172.000000, 140004200.000000, 35024972.000000, 14.009569, 21.828100
10000000, 1.250000, 6.541667, 97309304, 26283139.000000, 71026165.000000, 7.102616, 39.746979, 672889236.000000, 560000000.000000, 112889236.000000, 11.288924, 16.738801
2500075, 1.500000, 6.541667, 22938279, 6001995.000000, 16936284.000000, 6.774310, 48.958701, 172158032.000000, 140004200.000000, 32153832.000000, 12.861147, 20.002547
2500075, 1.375000, 6.541667, 24226043, 6254009.000000, 17972034.000000, 7.188598, 35.255599, 171117780.000000, 140004200.000000, 31113580.000000, 12.445059, 18.587574
2500075, 1.250000, 6.541667, 23322258, 6169625.000000, 17152633.000000, 6.860847, 50.907639, 168255556.000000, 140004200.000000, 28251356.000000, 11.300203, 16.788152
2500075, 1.000000, 6.541667, 22968441, 5971832.000000, 16996609.000000, 6.798440, 35.314388, 159994916.000000, 140004200.000000, 19990716.000000, 7.996047, 13.247571
2500075, 1.125000, 6.541667, 23622053, 6006857.000000, 17615196.000000, 7.045867, 33.452318, 167207964.000000, 140004200.000000, 27203764.000000, 10.881179, 15.369302
2500075, 3.125000, 6.250000, 24190800, 6240159.000000, 17950641.000000, 7.180041, 27.087951, 207215624.000000, 140004200.000000, 67211424.000000, 26.883763, 41.865155
2500075, 3.000000, 6.250000, 24624209, 6296398.000000, 18327811.000000, 7.330904, 36.347417, 199947260.000000, 140004200.000000, 59943060.000000, 23.976505, 39.680771
2500075, 2.750000, 6.250000, 24259387, 6253661.000000, 18005726.000000, 7.202074, 31.562342, 196051680.000000, 140004200.000000, 56047480.000000, 22.418319, 36.470348
2500075, 2.625000, 6.250000, 25127493, 6359112.000000, 18768381.000000, 7.507127, 37.011470, 195042556.000000, 140004200.000000, 55038356.000000, 22.014682, 35.097341
10000000, 1.125000, 6.541667, 96125920, 25736563.000000, 70389357.000000, 7.038936, 37.379224, 668766696.000000, 560000000.000000, 108766696.000000, 10.876670, 15.350255
2500075, 2.500000, 6.250000, 24916042, 6439468.000000, 18476574.000000, 7.390408, 55.899971, 192132596.000000, 140004200.000000, 52128396.000000, 20.850733, 33.197885
2500075, 2.375000, 6.250000, 24217580, 6145558.000000, 18072022.000000, 7.228592, 19.096313, 191062156.000000, 140004200.000000, 51057956.000000, 20.422570, 31.792047
2500075, 2.250000, 6.250000, 24129791, 6188183.000000, 17941608.000000, 7.176428, 30.708789, 188193524.000000, 140004200.000000, 48189324.000000, 19.275151, 29.907215
2500075, 2.125000, 6.250000, 24514524, 6356277.000000, 18158247.000000, 7.263081, 53.945760, 187222956.000000, 140004200.000000, 47218756.000000, 18.886936, 28.636651
2500075, 3.875000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.000000, 6.250000, 24684471, 6118323.000000, 18566148.000000, 7.426236, 34.299981, 180008976.000000, 140004200.000000, 40004776.000000, 16.001430, 26.573372
2500075, 3.625000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.750000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.500000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.375000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.250000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.750000, 6.250000, 24494822, 6244722.000000, 18250100.000000, 7.299821, 40.100629, 176046888.000000, 140004200.000000, 36042688.000000, 14.416643, 23.167011
2500075, 3.125000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.625000, 6.250000, 23657532, 6100424.000000, 17557108.000000, 7.022633, 36.657037, 175042008.000000, 140004200.000000, 35037808.000000, 14.014703, 21.842988
2500075, 1.500000, 6.250000, 23303552, 5954447.000000, 17349105.000000, 6.939434, 27.368377, 172175296.000000, 140004200.000000, 32171096.000000, 12.868052, 20.043229
2500075, 1.375000, 6.250000, 23497813, 6130136.000000, 17367677.000000, 6.946862, 31.945764, 171121812.000000, 140004200.000000, 31117612.000000, 12.446671, 18.612523
2500075, 1.250000, 6.250000, 23499906, 6038439.000000, 17461467.000000, 6.984377, 45.253160, 168251908.000000, 140004200.000000, 28247708.000000, 11.298744, 16.789147
2500075, 1.125000, 6.250000, 23388792, 6031533.000000, 17357259.000000, 6.942695, 37.278631, 167183588.000000, 140004200.000000, 27179388.000000, 10.871429, 15.326158
2500075, 1.000000, 6.250000, 23072803, 6058107.000000, 17014696.000000, 6.805674, 40.700510, 160009260.000000, 140004200.000000, 20005060.000000, 8.001784, 13.266909
10000000, 1.750000, 6.250000, 96286624, 25811843.000000, 70474781.000000, 7.047478, 35.310464, 704215956.000000, 560000000.000000, 144215956.000000, 14.421596, 23.212204
10000000, 4.000000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.875000, 5.958333, 23575326, 6277105.000000, 17298221.000000, 6.919081, 33.126714, 198964820.000000, 140004200.000000, 58960620.000000, 23.583540, 38.391511
2500075, 2.750000, 5.958333, 24610816, 6155798.000000, 18455018.000000, 7.381786, 32.804436, 196089148.000000, 140004200.000000, 56084948.000000, 22.433306, 36.483846
2500075, 2.625000, 5.958333, 23870013, 6284992.000000, 17585021.000000, 7.033797, 39.469767, 195069364.000000, 140004200.000000, 55065164.000000, 22.025405, 35.160188
7500025, 1.875000, 8.000000, 76466211, 20122165.000000, 56344046.000000, 7.512514, 48.714007, 536801412.000000, 420001400.000000, 116800012.000000, 15.573283, 25.100482
2500075, 2.375000, 5.958333, 24718210, 6245893.000000, 18472317.000000, 7.388705, 32.945548, 191100428.000000, 140004200.000000, 51096228.000000, 20.437878, 31.820635
2500075, 2.500000, 5.958333, 25566166, 6459298.000000, 19106868.000000, 7.642518, 58.564158, 192155452.000000, 140004200.000000, 52151252.000000, 20.859875, 33.219627
10000000, 3.125000, 6.250000, 96098285, 26403157.000000, 69695128.000000, 6.969513, 37.442035, 828594884.000000, 560000000.000000, 268594884.000000, 26.859488, 41.763309
2500075, 2.250000, 5.958333, 24797219, 6363832.000000, 18433387.000000, 7.373134, 35.306510, 188241056.000000, 140004200.000000, 48236856.000000, 19.294164, 30.030202
2500075, 4.000000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.125000, 5.958333, 24969078, 6310639.000000, 18658439.000000, 7.463152, 29.340754, 187171088.000000, 140004200.000000, 47166888.000000, 18.866189, 28.545500
2500075, 3.875000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.625000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.750000, 5.958333, 24062178, 6189947.000000, 17872231.000000, 7.148678, 34.945525, 176111056.000000, 140004200.000000, 36106856.000000, 14.442309, 23.312334
2500075, 3.750000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.500000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.875000, 5.958333, 24877562, 6288602.000000, 18588960.000000, 7.435361, 39.537492, 178944108.000000, 140004200.000000, 38939908.000000, 15.575496, 25.085382
2500075, 3.375000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.250000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.875000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.000000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.625000, 5.958333, 23002186, 6361241.000000, 16640945.000000, 6.656178, 46.156472, 175042968.000000, 140004200.000000, 35038768.000000, 14.015087, 21.858051
2500075, 1.500000, 5.958333, 22903233, 5936305.000000, 16966928.000000, 6.786568, 40.476810, 172165200.000000, 140004200.000000, 32161000.000000, 12.864014, 20.001664
2500075, 1.375000, 5.958333, 21800878, 5926940.000000, 15873938.000000, 6.349385, 33.668817, 171120316.000000, 140004200.000000, 31116116.000000, 12.446073, 18.576269
2500075, 1.250000, 5.958333, 22811514, 5908319.000000, 16903195.000000, 6.761075, 25.727327, 168238556.000000, 140004200.000000, 28234356.000000, 11.293404, 16.752112
7500025, 1.000000, 7.708333, 73449955, 19530777.000000, 53919178.000000, 7.189200, 47.098402, 479962156.000000, 420001400.000000, 59960756.000000, 7.994741, 13.244616
2500075, 1.125000, 5.958333, 22414606, 5784110.000000, 16630496.000000, 6.651999, 29.862301, 167205172.000000, 140004200.000000, 27200972.000000, 10.880062, 15.378838
10000000, 2.375000, 6.250000, 100295929, 26609567.000000, 73686362.000000, 7.368636, 43.143340, 764287600.000000, 560000000.000000, 204287600.000000, 20.428760, 31.773091
2500075, 2.750000, 5.666667, 24176445, 6422310.000000, 17754135.000000, 7.101441, 44.778797, 196036672.000000, 140004200.000000, 56032472.000000, 22.412316, 36.461944
2500075, 2.625000, 5.666667, 24827423, 6595628.000000, 18231795.000000, 7.292499, 35.674342, 195053716.000000, 140004200.000000, 55049516.000000, 22.019146, 35.142966
2500075, 2.250000, 5.666667, 23668161, 6210354.000000, 17457807.000000, 6.982913, 26.246842, 188225552.000000, 140004200.000000, 48221352.000000, 19.287962, 29.966593
2500075, 2.500000, 5.666667, 24466439, 6261238.000000, 18205201.000000, 7.281862, 42.458478, 192126396.000000, 140004200.000000, 52122196.000000, 20.848253, 33.186695
2500075, 2.375000, 5.666667, 24664974, 6346156.000000, 18318818.000000, 7.327307, 33.828165, 191113488.000000, 140004200.000000, 51109288.000000, 20.443102, 31.811742
2500075, 4.000000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.875000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.750000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.625000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.000000, 5.666667, 23639424, 6342310.000000, 17297114.000000, 6.918638, 28.531775, 179984752.000000, 140004200.000000, 39980552.000000, 15.991741, 26.517274
2500075, 3.500000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.875000, 5.666667, 23855873, 6219909.000000, 17635964.000000, 7.054174, 46.708119, 178944120.000000, 140004200.000000, 38939920.000000, 15.575501, 25.078382
2500075, 3.375000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.750000, 5.666667, 24112389, 6190936.000000, 17921453.000000, 7.168366, 36.654270, 176097416.000000, 140004200.000000, 36093216.000000, 14.436853, 23.295962
10000000, 3.750000, 6.833333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.125000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.875000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.000000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.625000, 5.666667, 24866714, 6381127.000000, 18485587.000000, 7.394013, 40.760054, 175041252.000000, 140004200.000000, 35037052.000000, 14.014400, 21.869472
2500075, 2.750000, 5.375000, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 3.250000, 7.125000, 76362727, 20349241.000000, 56013486.000000, 7.468440, 49.377541, 624552316.000000, 420001400.000000, 204550916.000000, 27.273365, 43.184789
2500075, 1.500000, 5.666667, 22567659, 5871052.000000, 16696607.000000, 6.678442, 36.768782, 172153024.000000, 140004200.000000, 32148824.000000, 12.859144, 19.984690
7500025, 3.750000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.500000, 5.958333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.375000, 5.666667, 22736802, 5968099.000000, 16768703.000000, 6.707280, 37.209329, 171115992.000000, 140004200.000000, 31111792.000000, 12.444343, 18.588806
2500075, 1.250000, 5.666667, 22080450, 5847354.000000, 16233096.000000, 6.493044, 25.917590, 168246928.000000, 140004200.000000, 28242728.000000, 11.296752, 16.771927
10000000, 2.250000, 6.250000, 96235022, 26190938.000000, 70044084.000000, 7.004408, 31.894471, 752802188.000000, 560000000.000000, 192802188.000000, 19.280219, 29.941729
2500075, 1.000000, 5.666667, 22550848, 5945609.000000, 16605239.000000, 6.641896, 29.133685, 159998052.000000, 140004200.000000, 19993852.000000, 7.997301, 13.259264
7500025, 2.875000, 5.666667, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 4.000000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.875000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.500000, 5.375000, 23360142, 6273860.000000, 17086282.000000, 6.834308, 43.590363, 192122100.000000, 140004200.000000, 52117900.000000, 20.846535, 33.200354
2500075, 2.625000, 5.375000, 24385686, 6642291.000000, 17743395.000000, 7.097145, 31.870693, 194996620.000000, 140004200.000000, 54992420.000000, 21.996308, 35.055262
2500075, 2.375000, 5.375000, 24104930, 6298352.000000, 17806578.000000, 7.122418, 37.845716, 191115828.000000, 140004200.000000, 51111628.000000, 20.444038, 31.858266
2500075, 3.750000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.125000, 5.375000, 24490403, 6397772.000000, 18092631.000000, 7.236835, 51.947530, 187224400.000000, 140004200.000000, 47220200.000000, 18.887513, 28.617193
2500075, 3.625000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.500000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.000000, 5.375000, 24487288, 6250478.000000, 18236810.000000, 7.294505, 30.512642, 179985696.000000, 140004200.000000, 39981496.000000, 15.992119, 26.521418
2500075, 3.250000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.875000, 5.375000, 24855851, 6404258.000000, 18451593.000000, 7.380416, 37.146240, 178952024.000000, 140004200.000000, 38947824.000000, 15.578662, 25.105344
2500075, 3.000000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 3.125000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.625000, 5.375000, 22844423, 6089441.000000, 16754982.000000, 6.701792, 38.976887, 175024260.000000, 140004200.000000, 35020060.000000, 14.007604, 21.837176
2500075, 2.625000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 2.875000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
2500075, 1.750000, 5.375000, 24119656, 6360429.000000, 17759227.000000, 7.103478, 35.147412, 176080680.000000, 140004200.000000, 36076480.000000, 14.430159, 23.252469
2500075, 2.750000, 5.083333, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
7500025, 2.375000, 6.833333, 69321157, 19545245.000000, 49775912.000000, 6.636766, 31.252820, 573256816.000000, 420001400.000000, 153255416.000000, 20.433987, 31.792609
2500075, 1.500000, 5.375000, 22084368, 5720167.000000, 16364201.000000, 6.545484, 49.524671, 172164112.000000, 140004200.000000, 32159912.000000, 12.863579, 19.997130
2500075, 1.375000, 5.375000, 21858393, 5900427.000000, 15957966.000000, 6.382995, 31.572493, 171118892.000000, 140004200.000000, 31114692.000000, 12.445503, 18.581384
2500075, 1.000000, 5.375000, 22359004, 5886049.000000, 16472955.000000, 6.588984, 30.503614, 159997460.000000, 140004200.000000, 19993260.000000, 7.997064, 13.248939
2500075, 1.125000, 5.375000, 23655769, 6148086.000000, 17507683.000000, 7.002863, 45.863359, 167199736.000000, 140004200.000000, 27195536.000000, 10.877888, 15.358254
